item_id,user_id,rating,timestamp,model_attr,category,brand,year,user_attr,split,month
0,116,5.0,2000-05-26,Female,Portable Audio & Video,,2000,,0,5
4,117,5.0,2000-05-29,Female,Television & Video,Philips,2000,,0,5
0,118,5.0,2000-06-05,Female,Portable Audio & Video,,2000,,0,6
5,119,5.0,2000-06-06,Female&Male,Camera & Photo,Polaroid,2000,,0,6
0,120,5.0,2000-06-06,Female,Portable Audio & Video,,2000,,0,6
3,121,5.0,2000-06-06,Female,Camera & Photo,,2000,,0,6
0,122,3.0,2000-06-08,Female,Portable Audio & Video,,2000,,0,6
6,123,1.0,2000-06-10,Female,Camera & Photo,Panasonic,2000,,0,6
0,124,5.0,2000-06-10,Female,Portable Audio & Video,,2000,,0,6
6,125,4.0,2000-06-10,Female,Camera & Photo,Panasonic,2000,,0,6
0,126,4.0,2000-06-11,Female,Portable Audio & Video,,2000,,0,6
7,127,4.0,2000-06-12,Female,Home Audio,Philips,2000,,0,6
0,128,4.0,2000-06-13,Female,Portable Audio & Video,,2000,,0,6
6,129,5.0,2000-06-14,Female,Camera & Photo,Panasonic,2000,,0,6
8,130,3.0,2000-06-14,Female,Accessories & Supplies,,2000,,0,6
7,131,4.0,2000-06-15,Female,Home Audio,Philips,2000,Male,0,6
0,132,3.0,2000-06-15,Female,Portable Audio & Video,,2000,,0,6
0,133,5.0,2000-06-18,Female,Portable Audio & Video,,2000,,0,6
7,134,5.0,2000-06-19,Female,Home Audio,Philips,2000,,0,6
0,135,2.0,2000-06-20,Female,Portable Audio & Video,,2000,,0,6
2,136,4.0,2000-06-24,Female&Male,Headphones,,2000,,0,6
3,137,3.0,2000-06-26,Female,Camera & Photo,,2000,,0,6
7,138,4.0,2000-06-26,Female,Home Audio,Philips,2000,,0,6
3,139,3.0,2000-06-29,Female,Camera & Photo,,2000,Female,0,6
1,140,1.0,2000-06-30,Female,Computers & Accessories,HP,2000,,0,6
0,141,4.0,2000-06-30,Female,Portable Audio & Video,,2000,,0,6
0,142,4.0,2000-07-07,Female,Portable Audio & Video,,2000,,0,7
3,143,5.0,2000-07-07,Female,Camera & Photo,,2000,,0,7
9,144,5.0,2000-07-10,Female,Camera & Photo,JVC,2000,,0,7
0,145,2.0,2000-07-11,Female,Portable Audio & Video,,2000,,0,7
2,146,4.0,2000-07-12,Female&Male,Headphones,,2000,,0,7
7,147,5.0,2000-07-13,Female,Home Audio,Philips,2000,,0,7
0,148,4.0,2000-07-15,Female,Portable Audio & Video,,2000,,0,7
3,149,5.0,2000-07-15,Female,Camera & Photo,,2000,,0,7
7,150,5.0,2000-07-16,Female,Home Audio,Philips,2000,,0,7
0,151,3.0,2000-07-16,Female,Portable Audio & Video,,2000,,0,7
0,152,4.0,2000-07-18,Female,Portable Audio & Video,,2000,,0,7
0,153,3.0,2000-07-27,Female,Portable Audio & Video,,2000,,0,7
7,154,3.0,2000-07-28,Female,Home Audio,Philips,2000,,0,7
5,155,3.0,2000-07-28,Female&Male,Camera & Photo,Polaroid,2000,,0,7
0,156,4.0,2000-08-01,Female,Portable Audio & Video,,2000,,0,8
7,157,2.0,2000-08-04,Female,Home Audio,Philips,2000,,0,8
3,158,2.0,2000-08-05,Female,Camera & Photo,,2000,,0,8
10,159,5.0,2000-08-06,Male,Portable Audio & Video,,2000,,0,8
1,160,5.0,2000-08-11,Female,Computers & Accessories,HP,2000,,0,8
11,161,4.0,2000-08-21,Male,Camera & Photo,Panasonic,2000,,0,8
3,162,3.0,2000-08-21,Female,Camera & Photo,,2000,,0,8
0,163,3.0,2000-08-29,Female,Portable Audio & Video,,2000,,0,8
0,164,4.0,2000-08-30,Female,Portable Audio & Video,,2000,,0,8
7,165,1.0,2000-08-30,Female,Home Audio,Philips,2000,,0,8
5,166,4.0,2000-09-14,Female&Male,Camera & Photo,Polaroid,2000,,0,9
1,167,5.0,2000-09-20,Female,Computers & Accessories,HP,2000,,0,9
0,168,1.0,2000-09-23,Female,Portable Audio & Video,,2000,,0,9
12,169,5.0,2000-09-25,Female&Male,Camera & Photo,Fujifilm,2000,,0,9
12,170,5.0,2000-09-26,Female&Male,Camera & Photo,Fujifilm,2000,,0,9
4,171,5.0,2000-10-06,Female,Television & Video,Philips,2000,,0,10
13,172,4.0,2000-10-06,Female,Camera & Photo,Nikon,2000,,0,10
1,173,4.0,2000-10-12,Female,Computers & Accessories,HP,2000,,0,10
11,174,5.0,2000-10-13,Male,Camera & Photo,Panasonic,2000,,0,10
13,175,5.0,2000-10-17,Female,Camera & Photo,Nikon,2000,,0,10
13,176,4.0,2000-10-19,Female,Camera & Photo,Nikon,2000,,0,10
11,177,5.0,2000-10-19,Male,Camera & Photo,Panasonic,2000,,0,10
8,178,1.0,2000-10-19,Female,Accessories & Supplies,,2000,Male,0,10
1,179,5.0,2000-10-19,Female,Computers & Accessories,HP,2000,,0,10
10,180,4.0,2000-10-20,Male,Portable Audio & Video,,2000,,0,10
13,181,4.0,2000-10-23,Female,Camera & Photo,Nikon,2000,,0,10
14,182,5.0,2000-10-25,Female&Male,Camera & Photo,Kodak,2000,,0,10
14,158,4.0,2000-10-28,Female&Male,Camera & Photo,Kodak,2000,,0,10
13,183,5.0,2000-10-29,Female,Camera & Photo,Nikon,2000,,0,10
11,184,3.0,2000-10-29,Male,Camera & Photo,Panasonic,2000,,0,10
13,185,4.0,2000-10-30,Female,Camera & Photo,Nikon,2000,,0,10
13,186,4.0,2000-11-01,Female,Camera & Photo,Nikon,2000,,0,11
1,187,5.0,2000-11-02,Female,Computers & Accessories,HP,2000,,0,11
15,188,5.0,2000-11-09,Female&Male,Camera & Photo,Kodak,2000,,0,11
15,189,5.0,2000-11-10,Female&Male,Camera & Photo,Kodak,2000,,0,11
1,190,5.0,2000-11-11,Female,Computers & Accessories,HP,2000,,0,11
13,191,5.0,2000-11-11,Female,Camera & Photo,Nikon,2000,,0,11
3,192,5.0,2000-11-14,Female,Camera & Photo,,2000,,0,11
3,193,1.0,2000-11-16,Female,Camera & Photo,,2000,,0,11
11,194,5.0,2000-11-17,Male,Camera & Photo,Panasonic,2000,,0,11
12,195,5.0,2000-11-18,Female&Male,Camera & Photo,Fujifilm,2000,,0,11
15,196,5.0,2000-11-22,Female&Male,Camera & Photo,Kodak,2000,,0,11
16,197,5.0,2000-11-22,Female&Male,Camera & Photo,Kodak,2000,,0,11
2,198,5.0,2000-11-25,Female&Male,Headphones,,2000,,0,11
12,199,3.0,2000-11-26,Female&Male,Camera & Photo,Fujifilm,2000,,0,11
10,200,3.0,2000-11-26,Male,Portable Audio & Video,,2000,,0,11
17,201,4.0,2000-11-27,Female,Camera & Photo,Fujifilm,2000,,0,11
8,202,4.0,2000-11-27,Female,Accessories & Supplies,,2000,,0,11
13,203,4.0,2000-11-28,Female,Camera & Photo,Nikon,2000,,0,11
14,204,5.0,2000-11-29,Female&Male,Camera & Photo,Kodak,2000,,0,11
3,205,4.0,2000-11-30,Female,Camera & Photo,,2000,,0,11
18,206,5.0,2000-12-01,Female,Camera & Photo,Sony,2000,,0,12
6,207,4.0,2000-12-03,Female,Camera & Photo,Panasonic,2000,,0,12
3,208,4.0,2000-12-06,Female,Camera & Photo,,2000,,0,12
3,209,5.0,2000-12-07,Female,Camera & Photo,,2000,,0,12
3,210,5.0,2000-12-09,Female,Camera & Photo,,2000,,0,12
14,211,1.0,2000-12-09,Female&Male,Camera & Photo,Kodak,2000,,0,12
13,212,3.0,2000-12-09,Female,Camera & Photo,Nikon,2000,,0,12
18,213,5.0,2000-12-11,Female,Camera & Photo,Sony,2000,,0,12
1,214,5.0,2000-12-14,Female,Computers & Accessories,HP,2000,,0,12
11,215,5.0,2000-12-14,Male,Camera & Photo,Panasonic,2000,,0,12
14,216,5.0,2000-12-15,Female&Male,Camera & Photo,Kodak,2000,,0,12
5,217,5.0,2000-12-15,Female&Male,Camera & Photo,Polaroid,2000,,0,12
1,218,3.0,2000-12-16,Female,Computers & Accessories,HP,2000,,0,12
1,219,5.0,2000-12-16,Female,Computers & Accessories,HP,2000,,0,12
3,220,2.0,2000-12-18,Female,Camera & Photo,,2000,,0,12
12,221,5.0,2000-12-18,Female&Male,Camera & Photo,Fujifilm,2000,,0,12
2,184,2.0,2000-12-19,Female&Male,Headphones,,2000,,2,12
13,222,4.0,2000-12-20,Female,Camera & Photo,Nikon,2000,,0,12
3,223,1.0,2000-12-21,Female,Camera & Photo,,2000,,0,12
1,224,1.0,2000-12-23,Female,Computers & Accessories,HP,2000,,0,12
14,225,5.0,2000-12-26,Female&Male,Camera & Photo,Kodak,2000,,0,12
10,226,4.0,2000-12-26,Male,Portable Audio & Video,,2000,,0,12
14,227,5.0,2000-12-28,Female&Male,Camera & Photo,Kodak,2000,,0,12
5,228,5.0,2000-12-29,Female&Male,Camera & Photo,Polaroid,2000,,0,12
19,229,3.0,2000-12-30,Female,Camera & Photo,Canon,2000,,0,12
13,230,2.0,2000-12-31,Female,Camera & Photo,Nikon,2000,,0,12
19,231,5.0,2000-12-31,Female,Camera & Photo,Canon,2000,Male,0,12
14,232,4.0,2001-01-01,Female&Male,Camera & Photo,Kodak,2001,,0,1
14,233,5.0,2001-01-02,Female&Male,Camera & Photo,Kodak,2001,Female,0,1
13,234,4.0,2001-01-02,Female,Camera & Photo,Nikon,2001,,0,1
1,235,4.0,2001-01-02,Female,Computers & Accessories,HP,2001,,0,1
11,236,5.0,2001-01-03,Male,Camera & Photo,Panasonic,2001,,0,1
14,237,4.0,2001-01-04,Female&Male,Camera & Photo,Kodak,2001,,0,1
14,238,5.0,2001-01-04,Female&Male,Camera & Photo,Kodak,2001,,0,1
2,239,5.0,2001-01-05,Female&Male,Headphones,,2001,,0,1
10,240,1.0,2001-01-06,Male,Portable Audio & Video,,2001,,0,1
3,241,4.0,2001-01-07,Female,Camera & Photo,,2001,,0,1
11,242,4.0,2001-01-07,Male,Camera & Photo,Panasonic,2001,,0,1
14,243,5.0,2001-01-08,Female&Male,Camera & Photo,Kodak,2001,,0,1
14,244,5.0,2001-01-08,Female&Male,Camera & Photo,Kodak,2001,,0,1
13,245,5.0,2001-01-08,Female,Camera & Photo,Nikon,2001,,0,1
12,246,4.0,2001-01-09,Female&Male,Camera & Photo,Fujifilm,2001,,0,1
3,247,2.0,2001-01-13,Female,Camera & Photo,,2001,,0,1
12,248,4.0,2001-01-18,Female&Male,Camera & Photo,Fujifilm,2001,,0,1
15,249,5.0,2001-01-18,Female&Male,Camera & Photo,Kodak,2001,,0,1
14,250,4.0,2001-01-20,Female&Male,Camera & Photo,Kodak,2001,,0,1
18,251,5.0,2001-01-21,Female,Camera & Photo,Sony,2001,,0,1
14,252,5.0,2001-01-23,Female&Male,Camera & Photo,Kodak,2001,,0,1
20,253,3.0,2001-01-23,Female&Male,Camera & Photo,Kensington,2001,,0,1
3,254,5.0,2001-01-27,Female,Camera & Photo,,2001,,0,1
1,255,1.0,2001-01-30,Female,Computers & Accessories,HP,2001,,0,1
14,256,5.0,2001-02-04,Female&Male,Camera & Photo,Kodak,2001,,0,2
14,257,5.0,2001-02-04,Female&Male,Camera & Photo,Kodak,2001,Female,0,2
14,258,5.0,2001-02-06,Female&Male,Camera & Photo,Kodak,2001,,0,2
13,259,4.0,2001-02-07,Female,Camera & Photo,Nikon,2001,,0,2
7,260,1.0,2001-02-07,Female,Home Audio,Philips,2001,,0,2
14,261,5.0,2001-02-09,Female&Male,Camera & Photo,Kodak,2001,,0,2
14,262,5.0,2001-02-11,Female&Male,Camera & Photo,Kodak,2001,,0,2
12,263,4.0,2001-02-18,Female&Male,Camera & Photo,Fujifilm,2001,,0,2
2,264,5.0,2001-02-19,Female&Male,Headphones,,2001,,0,2
21,265,5.0,2001-02-20,Male,Computers & Accessories,,2001,,0,2
19,266,4.0,2001-02-23,Female,Camera & Photo,Canon,2001,,0,2
13,267,4.0,2001-02-24,Female,Camera & Photo,Nikon,2001,,0,2
9,268,2.0,2001-02-25,Female,Camera & Photo,JVC,2001,,0,2
14,269,5.0,2001-03-02,Female&Male,Camera & Photo,Kodak,2001,Male,0,3
8,270,5.0,2001-03-03,Female,Accessories & Supplies,,2001,,0,3
7,271,1.0,2001-03-07,Female,Home Audio,Philips,2001,,0,3
22,272,5.0,2001-03-08,Female,Accessories & Supplies,,2001,,0,3
23,273,5.0,2001-03-10,Female&Male,Camera & Photo,,2001,,0,3
23,274,5.0,2001-03-10,Female&Male,Camera & Photo,,2001,Male,0,3
23,275,5.0,2001-03-10,Female&Male,Camera & Photo,,2001,,0,3
23,276,3.0,2001-03-10,Female&Male,Camera & Photo,,2001,,0,3
15,269,5.0,2001-03-10,Female&Male,Camera & Photo,Kodak,2001,Male,0,3
23,277,4.0,2001-03-10,Female&Male,Camera & Photo,,2001,,0,3
23,278,4.0,2001-03-11,Female&Male,Camera & Photo,,2001,,0,3
23,279,5.0,2001-03-11,Female&Male,Camera & Photo,,2001,,0,3
23,280,4.0,2001-03-11,Female&Male,Camera & Photo,,2001,,0,3
23,281,5.0,2001-03-11,Female&Male,Camera & Photo,,2001,,0,3
23,282,4.0,2001-03-11,Female&Male,Camera & Photo,,2001,,0,3
23,283,4.0,2001-03-11,Female&Male,Camera & Photo,,2001,,0,3
23,284,3.0,2001-03-11,Female&Male,Camera & Photo,,2001,,0,3
23,285,4.0,2001-03-11,Female&Male,Camera & Photo,,2001,,0,3
23,286,4.0,2001-03-12,Female&Male,Camera & Photo,,2001,,0,3
23,287,5.0,2001-03-12,Female&Male,Camera & Photo,,2001,,0,3
23,288,5.0,2001-03-12,Female&Male,Camera & Photo,,2001,,0,3
23,289,4.0,2001-03-12,Female&Male,Camera & Photo,,2001,,0,3
3,290,4.0,2001-03-12,Female,Camera & Photo,,2001,,0,3
1,291,5.0,2001-03-12,Female,Computers & Accessories,HP,2001,,0,3
23,292,5.0,2001-03-12,Female&Male,Camera & Photo,,2001,,0,3
12,293,1.0,2001-03-14,Female&Male,Camera & Photo,Fujifilm,2001,,0,3
24,294,5.0,2001-03-15,Female,Camera & Photo,Sony,2001,,0,3
4,295,1.0,2001-03-15,Female,Television & Video,Philips,2001,,0,3
15,296,4.0,2001-03-18,Female&Male,Camera & Photo,Kodak,2001,,0,3
11,297,4.0,2001-03-18,Male,Camera & Photo,Panasonic,2001,,0,3
13,298,4.0,2001-03-19,Female,Camera & Photo,Nikon,2001,,0,3
6,299,3.0,2001-03-21,Female,Camera & Photo,Panasonic,2001,,0,3
13,300,5.0,2001-03-21,Female,Camera & Photo,Nikon,2001,,0,3
20,301,4.0,2001-03-22,Female&Male,Camera & Photo,Kensington,2001,,0,3
25,302,5.0,2001-03-23,Female,Camera & Photo,Sony,2001,,0,3
23,303,4.0,2001-03-25,Female&Male,Camera & Photo,,2001,,0,3
13,304,5.0,2001-03-26,Female,Camera & Photo,Nikon,2001,,0,3
10,305,1.0,2001-03-28,Male,Portable Audio & Video,,2001,,0,3
1,306,5.0,2001-04-03,Female,Computers & Accessories,HP,2001,,0,4
26,307,1.0,2001-04-05,Female,Camera & Photo,Sony,2001,,0,4
27,308,5.0,2001-04-08,Female,Camera & Photo,Sony,2001,,0,4
13,309,5.0,2001-04-14,Female,Camera & Photo,Nikon,2001,Male,0,4
28,310,4.0,2001-04-15,Female&Male,Camera & Photo,Kodak,2001,,0,4
3,311,4.0,2001-04-18,Female,Camera & Photo,,2001,,0,4
3,312,4.0,2001-04-18,Female,Camera & Photo,,2001,,0,4
1,313,5.0,2001-04-18,Female,Computers & Accessories,HP,2001,,0,4
14,314,5.0,2001-04-18,Female&Male,Camera & Photo,Kodak,2001,,0,4
14,315,5.0,2001-04-22,Female&Male,Camera & Photo,Kodak,2001,,0,4
29,316,4.0,2001-04-22,Female&Male,Camera & Photo,Kodak,2001,,0,4
24,317,5.0,2001-04-23,Female,Camera & Photo,Sony,2001,,0,4
16,318,5.0,2001-04-23,Female&Male,Camera & Photo,Kodak,2001,,0,4
3,319,5.0,2001-04-24,Female,Camera & Photo,,2001,,0,4
22,320,5.0,2001-04-25,Female,Accessories & Supplies,,2001,,0,4
26,321,4.0,2001-04-26,Female,Camera & Photo,Sony,2001,,0,4
4,322,2.0,2001-04-27,Female,Television & Video,Philips,2001,,0,4
16,323,5.0,2001-04-29,Female&Male,Camera & Photo,Kodak,2001,,0,4
28,324,2.0,2001-04-29,Female&Male,Camera & Photo,Kodak,2001,,0,4
26,325,5.0,2001-04-30,Female,Camera & Photo,Sony,2001,,0,4
11,326,5.0,2001-05-02,Male,Camera & Photo,Panasonic,2001,,0,5
3,327,1.0,2001-05-02,Female,Camera & Photo,,2001,,0,5
29,328,5.0,2001-05-04,Female&Male,Camera & Photo,Kodak,2001,,0,5
24,158,5.0,2001-05-04,Female,Camera & Photo,Sony,2001,,0,5
28,328,5.0,2001-05-04,Female&Male,Camera & Photo,Kodak,2001,,2,5
29,329,1.0,2001-05-06,Female&Male,Camera & Photo,Kodak,2001,,0,5
29,330,5.0,2001-05-07,Female&Male,Camera & Photo,Kodak,2001,,0,5
2,331,3.0,2001-05-08,Female&Male,Headphones,,2001,,0,5
14,332,4.0,2001-05-09,Female&Male,Camera & Photo,Kodak,2001,,0,5
29,333,3.0,2001-05-09,Female&Male,Camera & Photo,Kodak,2001,,0,5
27,334,5.0,2001-05-09,Female,Camera & Photo,Sony,2001,,0,5
3,335,1.0,2001-05-10,Female,Camera & Photo,,2001,,0,5
3,336,5.0,2001-05-11,Female,Camera & Photo,,2001,,0,5
3,337,4.0,2001-05-11,Female,Camera & Photo,,2001,,0,5
3,338,4.0,2001-05-11,Female,Camera & Photo,,2001,,0,5
2,339,5.0,2001-05-13,Female&Male,Headphones,,2001,,0,5
13,340,2.0,2001-05-13,Female,Camera & Photo,Nikon,2001,Male,0,5
3,341,5.0,2001-05-14,Female,Camera & Photo,,2001,,0,5
22,342,5.0,2001-05-16,Female,Accessories & Supplies,,2001,,0,5
3,343,5.0,2001-05-17,Female,Camera & Photo,,2001,,0,5
23,344,5.0,2001-05-18,Female&Male,Camera & Photo,,2001,,0,5
16,158,3.0,2001-05-19,Female&Male,Camera & Photo,Kodak,2001,,0,5
25,345,4.0,2001-05-19,Female,Camera & Photo,Sony,2001,,0,5
25,346,3.0,2001-05-22,Female,Camera & Photo,Sony,2001,,0,5
1,347,2.0,2001-05-22,Female,Computers & Accessories,HP,2001,,0,5
16,348,5.0,2001-05-23,Female&Male,Camera & Photo,Kodak,2001,,0,5
14,349,4.0,2001-05-23,Female&Male,Camera & Photo,Kodak,2001,,0,5
23,350,5.0,2001-05-24,Female&Male,Camera & Photo,,2001,,0,5
22,351,5.0,2001-05-26,Female,Accessories & Supplies,,2001,,0,5
28,352,5.0,2001-05-26,Female&Male,Camera & Photo,Kodak,2001,,0,5
14,353,5.0,2001-05-28,Female&Male,Camera & Photo,Kodak,2001,,0,5
29,354,3.0,2001-05-28,Female&Male,Camera & Photo,Kodak,2001,,0,5
14,355,5.0,2001-05-29,Female&Male,Camera & Photo,Kodak,2001,,0,5
25,356,3.0,2001-05-29,Female,Camera & Photo,Sony,2001,,0,5
3,357,5.0,2001-05-31,Female,Camera & Photo,,2001,,0,5
22,358,4.0,2001-06-06,Female,Accessories & Supplies,,2001,,0,6
